Symbol,Security,GICS Sector,GICS Sub-Industry,Total Revenue,Gross Profit,Operating Income,Net Income,EBITDA,Interest Expense,Total Assets,Total Liabilities Net Minority Interest,Current Assets,Current Liabilities,Total Debt,Stockholders Equity,Inventory,Operating Cash Flow,Capital Expenditure,Free Cash Flow,Revenue Growth (YoY),Negative Equity Flag,Net Margin,Operating Margin,ROA,ROE,Current Ratio,Quick Ratio,Debt-to-Equity,Interest Coverage Ratio,Asset Turnover
EQIX,Equinix,Real Estate,Data Center REITs,9217000000.0,4709000000.0,1966000000.0,1350000000.0,4101000000.0,527000000.0,40141000000.0,25963000000.0,5125000000.0,3893000000.0,22726000000.0,14156000000.0,0.0,3911000000.0,-4311000000.0,-400000000.0,0.0536122542295381,False,0.1464684821525442,0.2133015080828903,0.033631449141775245,0.09536592257699915,1.3164654508091447,1.3164654508091447,1.6053970048036168,3.730550284629981,0.22961560499240177
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,3093959000.0,1945432000.0,869752000.0,1120089000.0,2502562000.0,306798000.0,20746023000.0,9336889000.0,158854000.0,1037181000.0,8479585000.0,11041499000.0,0.0,1648763000.0,-359059000.0,1289704000.0,0.0382036489952713,False,0.362024512929874,0.2811129688531748,0.05399054074123026,0.10144356305244424,0.15315938105306595,0.15315938105306595,0.767974076708244,2.8349337349004884,0.14913504144866704
ERIE,Erie Indemnity,Financials,Insurance Brokers,4148570000.0,,,559335000.0,,0.0,3355481000.0,1072107000.0,,,,2283374000.0,0.0,686657000.0,-115692000.0,570965000.0,0.0740901262529761,False,0.13482597617974387,,0.16669294208490526,0.24495987078770276,,,,,1.2363562779822028
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,1887345000.0,1279307000.0,601913000.0,669666000.0,1568719000.0,258404000.0,13159009000.0,7422114000.0,325247000.0,419792000.0,6851756000.0,5541372000.0,0.0,1074423000.0,-140348000.0,934075000.0,0.0636225309250753,False,0.35481907123498885,0.31892049413329304,0.05089030640529237,0.12084841082677719,0.774781320272897,0.774781320272897,1.2364728446312574,2.3293486168944755,0.14342607410634037
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,14326000000.0,10597000000.0,1141000000.0,-1133000000.0,146000000.0,357000000.0,19892000000.0,16027000000.0,7069000000.0,5435000000.0,9467000000.0,3865000000.0,2074000000.0,1272000000.0,-602000000.0,670000000.0,-0.0821373654536135,False,-0.07908697473125785,0.07964539997207874,-0.05695757088276694,-0.293143596377749,1.3006439742410303,0.9190432382704692,2.449417852522639,3.196078431372549,0.720189020711844
EG,Everest Group,Financials,Reinsurance,17218000000.0,,,1591000000.0,,151000000.0,62514000000.0,47054000000.0,,,3589000000.0,15460000000.0,0.0,3068000000.0,,3068000000.0,0.0083157648161161,False,0.09240329887327216,,0.02545029913299421,0.10291073738680466,,,,,0.27542630450779026
EVRG,Evergy,Utilities,Electric Utilities,5961600000.0,3115900000.0,1532900000.0,855600000.0,2725400000.0,616300000.0,33948500000.0,23680700000.0,1815800000.0,3695900000.0,15202200000.0,10221300000.0,828900000.0,2045200000.0,-2796900000.0,-751700000.0,0.0195474834539018,False,0.14351851851851852,0.25712895866881375,0.02520288083420475,0.08370755187696281,0.49130117156849484,0.26702562298763494,1.4873059199906078,2.4872626967386013,0.17560716968349116
ES,Eversource Energy,Utilities,Electric Utilities,13547244000.0,11473466000.0,2988589000.0,1692372000.0,5487930000.0,1243266000.0,63786711000.0,47433872000.0,5077186000.0,7808512000.0,30114898000.0,16197271000.0,491600000.0,4113572000.0,-4158669000.0,-45097000.0,0.138346477117648,False,0.12492371142056642,0.2206049437066314,0.026531733232020696,0.10448500861657498,0.6502117176742509,0.5872547804242345,1.8592575255424202,2.4038210648405087,0.21238348533129417
EXC,Exelon,Utilities,Electric Utilities,24258000000.0,10414000000.0,5145000000.0,2768000000.0,9058000000.0,2127000000.0,116570000000.0,87772000000.0,9546000000.0,10331000000.0,50080000000.0,28798000000.0,868000000.0,6254000000.0,-8529000000.0,-2275000000.0,0.0534132360604481,False,0.11410668645395333,0.2120949789760079,0.02374538903663035,0.09611778595735815,0.9240151001839125,0.8399961281579712,1.739009653448156,2.4188998589562765,0.20809813845757913
EXE,Expand Energy,Energy,Oil & Gas Exploration & Production,12189000000.0,6198000000.0,2771000000.0,1819000000.0,5497000000.0,235000000.0,28287000000.0,9709000000.0,2916000000.0,2901000000.0,5060000000.0,18578000000.0,0.0,4575000000.0,-2931000000.0,1644000000.0,1.8877043354655296,False,0.1492329149232915,0.22733612273361228,0.06430515784636053,0.09791150823554742,1.0051706308169597,1.0051706308169597,0.27236516309613523,11.791489361702128,0.4309046558489766
EXPE,Expedia Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",14733000000.0,13277000000.0,2163000000.0,1294000000.0,2777000000.0,299000000.0,24452000000.0,21905000000.0,12199000000.0,16657000000.0,6415000000.0,1284000000.0,0.0,3880000000.0,-770000000.0,3110000000.0,0.0761083923745526,False,0.08783004140365167,0.14681327631846874,0.05292000654343203,1.0077881619937694,0.7323647715675091,0.7323647715675091,4.996105919003115,7.234113712374582,0.602527400621626
EXPD,Expeditors International,Industrials,Air Freight & Logistics,11069009000.0,1430336000.0,1052546000.0,810332000.0,1109315000.0,0.0,4893638000.0,2535545000.0,3755622000.0,2072807000.0,570589000.0,2355633000.0,0.0,1006501000.0,-53101000.0,953400000.0,0.0441953999404745,False,0.0732072762792044,0.09508945200062625,0.16558887273639775,0.3439975581934877,1.8118532019623632,1.8118532019623632,0.24222321558578946,,2.2619182293418514
EXR,Extra Space Storage,Real Estate,Self-Storage REITs,3377542000.0,2390521000.0,1489001000.0,973999000.0,2414406000.0,635132000.0,29264046000.0,14940010000.0,1894482000.0,1655284000.0,13991757000.0,13433166000.0,0.0,1850193000.0,-21139000.0,1829054000.0,0.0370413356005185,False,0.2883750964458769,0.44085343720374165,0.033283128382179276,0.07250703222159244,1.1445057162396302,1.1445057162396302,1.041582974557152,2.344396125529811,0.11541609796540096
XOM,ExxonMobil,Energy,Integrated Oil & Gas,323905000000.0,71240000000.0,33938000000.0,28844000000.0,67864000000.0,603000000.0,448980000000.0,182354000000.0,83382000000.0,72330000000.0,43537000000.0,259386000000.0,26302000000.0,51970000000.0,-28358000000.0,23612000000.0,-0.0452236865764472,False,0.08905080193266544,0.10477763541779225,0.06424339614236714,0.11120106713546606,1.1527996681874741,0.7891607908198535,0.16784637567177874,56.281923714759536,0.7214241168871665
FFIV,"F5, Inc.",Information Technology,Communications Equipment,3088072000.0,2514094000.0,791433000.0,692380000.0,883832000.0,0.0,6319492000.0,2727493000.0,2518701000.0,1612581000.0,261791000.0,3591999000.0,77229000.0,949666000.0,-43260000.0,906406000.0,0.0965697484482195,False,0.22421109352372612,0.2562870943423599,0.10956260408273323,0.19275617838423675,1.5619066577120777,1.5140151099386636,0.07288170180448268,,0.4886582655694477
FDS,FactSet,Financials,Financial Exchanges & Data,2321748000.0,1223966000.0,748303000.0,597040000.0,965955000.0,56324000.0,4304272000.0,2117859000.0,729759000.0,521306000.0,1558509000.0,2186413000.0,0.0,726260000.0,-108806000.0,617454000.0,0.0538760703313942,False,0.2571510775501906,0.3223015589977896,0.13870870614124758,0.27306826294940617,1.3998668728155823,1.3998668728155823,,,0.5394055022545043
FICO,Fair Isaac,Information Technology,Application Software,1990869000.0,1637147000.0,935772000.0,651946000.0,951194000.0,133647000.0,1868133000.0,3613917000.0,705165000.0,849215000.0,3074878000.0,-1745784000.0,0.0,778807000.0,-39407000.0,739400000.0,0.1591492646981763,True,0.3274680554069605,0.47003193077997596,0.3489826473811019,,0.8303727560158499,0.8303727560158499,,7.00181822263126,1.0656998190171685
FAST,Fastenal,Industrials,Trading Companies & Distributors,8200500000.0,3691200000.0,1655700000.0,1258400000.0,1840400000.0,6200000.0,5052900000.0,1109300000.0,3472100000.0,715600000.0,441900000.0,3943600000.0,1748000000.0,1295900000.0,-245300000.0,1050600000.0,0.086734693877551,False,0.15345405767940978,0.2019023230290836,0.24904510281224643,0.3190993001318592,4.852012297372834,2.4093068753493574,0.11205497514960949,267.0483870967742,1.6229294068752598
FRT,Federal Realty Investment Trust,Real Estate,Retail REITs,1278975000.0,860092000.0,459513000.0,411077000.0,975104000.0,183614000.0,9130460000.0,5629819000.0,366261000.0,351018000.0,5028307000.0,3248731000.0,0.0,622378000.0,-291338000.0,331040000.0,0.0636391307095834,False,0.3214112863816728,0.3592822377294318,0.04502259469950035,0.1265346376785274,1.0434251234979404,1.0434251234979404,1.5477757315087028,2.5026032873310315,0.14007782740409574
FDX,FedEx,Industrials,Air Freight & Logistics,87926000000.0,18995000000.0,5994000000.0,4092000000.0,10494000000.0,789000000.0,87627000000.0,59553000000.0,18386000000.0,15411000000.0,37416000000.0,28074000000.0,602000000.0,7036000000.0,-4055000000.0,2981000000.0,0.0026569965675709,False,0.04653913518185747,0.06817096194527215,0.046697935567804445,0.14575764052147894,1.193043929660632,1.1539809227175395,1.3327634109852533,7.596958174904943,1.0034121903066406
FDXF,FedEx Freight,Industrials,Cargo Ground Transportation,8887000000.0,2767000000.0,1339000000.0,1079000000.0,1755000000.0,0.0,6201000000.0,2468000000.0,1345000000.0,766000000.0,1436000000.0,3733000000.0,21000000.0,1531000000.0,-437000000.0,1094000000.0,-0.0569821731748726,False,0.12141330032631935,0.1506695172724204,0.1740041928721174,0.28904366461291187,1.7558746736292428,1.7284595300261096,0.38467720332172517,,1.4331559425899048
FIS,Fidelity National Information Services,Financials,Transaction & Payment Processing Services,10677000000.0,3936000000.0,1759000000.0,382000000.0,3450000000.0,391000000.0,33488000000.0,19586000000.0,4488000000.0,7616000000.0,13331000000.0,13899000000.0,0.0,2816000000.0,-989000000.0,1827000000.0,0.0543102597017873,False,0.035777840217289504,0.16474665168118385,0.011407071189679886,0.027483991654075834,0.5892857142857143,0.5892857142857143,,,0.31883062589584327
FITB,Fifth Third Bancorp,Financials,Regional Banks,8821000000.0,,,2522000000.0,,3921000000.0,214376000000.0,192652000000.0,,,13959000000.0,21724000000.0,0.0,4514000000.0,-709000000.0,3805000000.0,0.0661107082426879,False,0.28590862713978005,,0.011764376609321938,0.1160928005892101,,,,,0.0411473299249916
FSLR,First Solar,Information Technology,Semiconductors,5219376000.0,2120339000.0,1596864000.0,1528229000.0,2154260000.0,44131000.0,13321310000.0,3783317000.0,6028832000.0,2254102000.0,655335000.0,9537993000.0,1072928000.0,2057105000.0,-869875000.0,1187230000.0,0.2408505454570525,False,0.2927991775262024,0.30594921691788446,0.11472062432298324,0.1602254268796381,2.6746047871835437,2.198615679325958,0.06870785080257451,36.18463211801228,0.39180651152176477
FE,FirstEnergy,Utilities,Electric Utilities,15090000000.0,9855000000.0,2833000000.0,1020000000.0,4255000000.0,1032000000.0,55904000000.0,41978000000.0,2979000000.0,5271000000.0,26556000000.0,12510000000.0,577000000.0,3700000000.0,-4705000000.0,-1005000000.0,0.1201009501187648,False,0.06759443339960239,0.187740225314778,0.01824556382369777,0.0815347721822542,0.5651678998292544,0.4557010055018023,2.1227817745803357,2.74515503875969,0.26992701774470523
FISV,Fiserv,Financials,Transaction & Payment Processing Services,21193000000.0,12581000000.0,5698000000.0,3480000000.0,8956000000.0,1531000000.0,80133000000.0,54324000000.0,24654000000.0,23890000000.0,29123000000.0,25792000000.0,0.0,6062000000.0,-1763000000.0,4299000000.0,0.0360285490809542,False,0.16420516208181946,0.268862360213278,0.04342780128037138,0.1349255583126551,1.03197990791126,1.03197990791126,,,0.26447281394681343
F,Ford Motor Company,Consumer Discretionary,Automobile Manufacturers,187267000000.0,1680000000.0,-9169000000.0,-8182000000.0,3638000000.0,1333000000.0,289160000000.0,253180000000.0,123487000000.0,114890000000.0,165738000000.0,35952000000.0,15285000000.0,21282000000.0,-8815000000.0,12467000000.0,0.0122978290953122,False,-0.043691627462393266,-0.04896217699861695,-0.02829575321621248,-0.2275812194036493,1.0748280964400732,0.9417877970232397,4.6099799732977305,-6.878469617404351,0.6476241527182183
FTNT,Fortinet,Information Technology,Systems Software,6799600000.0,5470700000.0,2084700000.0,1853400000.0,2454300000.0,20100000.0,10389200000.0,9151700000.0,5900200000.0,5034000000.0,996300000.0,1237500000.0,399500000.0,2590600000.0,-364800000.0,2225800000.0,0.1416770207192988,False,0.27257485734454967,0.3065915642096594,0.1783967966734686,1.4976969696969697,1.1720699245133095,1.092709574890743,0.8050909090909091,103.71641791044776,0.6544873522504139
FTV,Fortive,Industrials,Industrial Machinery & Supplies & Components,4159100000.0,2641100000.0,720200000.0,579200000.0,1160300000.0,120500000.0,11737700000.0,5276600000.0,1605700000.0,2246600000.0,3306600000.0,6453400000.0,291800000.0,1083200000.0,,1083200000.0,0.0191624396579185,False,0.13926089779038733,0.1731624630328677,0.04934527207204137,0.08975113893451514,0.714724472536277,0.5848393127392504,0.5123810704434871,5.9767634854771785,0.3543368803087487
FOXA,Fox Corporation (Class A),Communication Services,Broadcasting,16300000000.0,,3229000000.0,2263000000.0,3849000000.0,403000000.0,23195000000.0,10840000000.0,8429000000.0,2897000000.0,7465000000.0,11962000000.0,432000000.0,3324000000.0,-331000000.0,2993000000.0,0.1659513590844063,False,0.13883435582822085,0.19809815950920245,0.09756413020047423,0.18918241096806554,2.9095616154642734,2.7604418363824648,0.6240595218190937,8.012406947890819,0.702737658978228
FOX,Fox Corporation (Class B),Communication Services,Broadcasting,16300000000.0,,3229000000.0,2263000000.0,3849000000.0,403000000.0,23195000000.0,10840000000.0,8429000000.0,2897000000.0,7465000000.0,11962000000.0,432000000.0,3324000000.0,-331000000.0,2993000000.0,0.1659513590844063,False,0.13883435582822085,0.19809815950920245,0.09756413020047423,0.18918241096806554,2.9095616154642734,2.7604418363824648,0.6240595218190937,8.012406947890819,0.702737658978228
BEN,Franklin Resources,Financials,Asset Management & Custody Banks,8770700000.0,7046700000.0,1099800000.0,524900000.0,1413500000.0,94900000.0,32368300000.0,18179500000.0,5115600000.0,1885900000.0,13299900000.0,12077800000.0,0.0,1066100000.0,-154500000.0,911600000.0,0.0345246520405756,False,0.05984699054807484,0.1253947803482048,0.016216483411238772,0.04345990163771548,2.7125510366403307,2.7125510366403307,,,0.27096572881492076
FCX,Freeport-McMoRan,Materials,Copper,25915000000.0,7297000000.0,6502000000.0,2204000000.0,8985000000.0,369000000.0,58167000000.0,27401000000.0,13790000000.0,6019000000.0,10492000000.0,18899000000.0,7493000000.0,5610000000.0,-4494000000.0,1116000000.0,0.0180711058731094,False,0.08504726992089523,0.2508971638047463,0.037890900338680006,0.11661992698026351,2.291078252201362,1.046187074264828,0.5551616487644849,17.62059620596206,0.4455275327935084
GRMN,Garmin,Consumer Discretionary,Consumer Electronics,7245519000.0,4256303000.0,1876076000.0,1663887000.0,2064835000.0,0.0,10993669000.0,2021105000.0,6248216000.0,1720071000.0,164835000.0,8972564000.0,1772257000.0,1633359000.0,-270446000.0,1362913000.0,0.1506480249100232,False,0.2296435907489857,0.25892913951367735,0.15134956309854336,0.18544164187627973,3.6325337733151715,2.6021943280248316,0.018371002981979287,,0.6590628660913841
IT,Gartner,Information Technology,IT Consulting & Other Services,6497226000.0,4443651000.0,1175711000.0,729231000.0,1293704000.0,125277000.0,8085400000.0,7765492000.0,4066337000.0,4072092000.0,3347950000.0,319908000.0,0.0,1290365000.0,-115142000.0,1175223000.0,0.0366682510529467,False,0.11223728403475576,0.18095584177001078,0.0901910851658545,2.279502231891669,0.9985867215180797,0.9985867215180797,10.465352538854921,9.384891081363698,0.8035750859574047
GE,GE Aerospace,Industrials,Aerospace & Defense,45855000000.0,14438000000.0,8680000000.0,8704000000.0,12063000000.0,843000000.0,130169000000.0,111271000000.0,40595000000.0,38981000000.0,20495000000.0,18677000000.0,11868000000.0,8537000000.0,-1273000000.0,7264000000.0,0.1848224897938091,False,0.1898157234761749,0.18929233453276634,0.06686691915893954,0.4660277346468919,1.0414047869474872,0.7369487699135476,1.09733897306848,10.29655990510083,0.35227281457182585
GEHC,GE HealthCare,Health Care,Health Care Equipment,20625000000.0,8247000000.0,2762000000.0,2084000000.0,3786000000.0,440000000.0,36906000000.0,26307000000.0,12501000000.0,9105000000.0,10463000000.0,10379000000.0,2234000000.0,1987000000.0,-482000000.0,1505000000.0,0.0484444896299308,False,0.10104242424242424,0.13391515151515151,0.05646778301631171,0.2007900568455535,1.3729818780889622,1.127622185612301,1.0080932652471337,6.277272727272727,0.5588522191513575
GEV,GE Vernova,Industrials,Heavy Electrical Equipment,38068000000.0,7535000000.0,1389000000.0,4884000000.0,2242000000.0,0.0,63016000000.0,50720000000.0,40216000000.0,40972000000.0,1172000000.0,11178000000.0,9644000000.0,4987000000.0,-1277000000.0,3710000000.0,0.0896808358379848,False,0.1282967321634969,0.0364873384469896,0.07750412593627015,0.4369296833064949,0.9815483744996583,0.7461681148101142,0.10484881016281983,,0.6041005458931065
GEN,Gen Digital,Information Technology,Systems Software,5000000000.0,3923000000.0,2155000000.0,973000000.0,2573000000.0,569000000.0,15589000000.0,12978000000.0,1081000000.0,2710000000.0,8260000000.0,2611000000.0,0.0,1545000000.0,-22000000.0,1523000000.0,0.2706480304955527,False,0.1946,0.431,0.06241580601706331,0.3726541554959786,0.3988929889298893,0.3988929889298893,3.163538873994638,3.787346221441125,0.32073898261594713
